@relation '<netmate-2017-06-07-17:00:43-1>-weka.filters.unsupervised.attribute.Remove-R1-5-weka.filters.supervised.instance.Resample-B0.0-S1-Z60.0-no-replacement-V-weka.filters.supervised.instance.Resample-B0.0-S1-Z50.0-no-replacement-V-weka.filters.unsupervised.attribute.Remove-R4-5,8-10,13-19,22,27,29-33,36-37-weka.filters.unsupervised.attribute.Remove-R13-14'

@attribute total_fpackets numeric
@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute std_biat numeric
@attribute duration numeric
@attribute mean_active numeric
@attribute max_active numeric
@attribute std_active numeric
@attribute fpsh_cnt numeric
@attribute bpsh_cnt numeric
@attribute total_fhlen numeric
@attribute total_bhlen numeric
@attribute class {vpn,normal}

@data
23,2185,19,95,903,2960,693,47580,116381770,39383,412777,115288,4,3,940,764,normal
7,5482,7,783,2960,946,342,21207,10072401,36543,72738,51187,1,1,300,284,normal
47,3556,52,75,557,5880,1042,42390,180947035,128084,568962,246467,15,34,1900,2084,normal
31,2005,28,64,437,13180,3607,15870,116046153,15984,187629,51763,4,11,1260,1124,normal
11,3399,9,309,2618,1500,608,15077,2093368,50897,101476,71529,3,5,460,364,normal
80,7887,95,98,557,5880,909,24947,183793058,99205,417146,159559,32,60,3220,3804,normal
13,1469,10,113,587,2960,957,8769,5490742,69540,122695,75171,4,4,540,404,normal
9,2487,7,276,1543,680,236,18337,2083900,59884,119393,84157,3,3,380,284,normal
8,939,5,117,557,192,65,78485,5066608,101308,186194,120046,3,2,340,204,normal
6,3321,5,553,3081,327,127,15453,1056532,1056532,1056532,0,1,1,280,204,normal
24,2403,16,100,551,2960,738,12821,180911232,49179,174146,69863,12,8,980,644,normal
36,5602,31,155,1514,7340,1567,75716,204439660,205550,796902,313513,17,15,1460,1244,normal
8,939,5,117,557,196,69,103351,5378149,125609,234132,153474,3,1,340,204,normal
8,939,5,117,557,187,63,69928,5588487,93855,170901,108958,3,2,340,204,normal
64,16275,60,254,903,2960,514,231474,187506022,142849,826466,241903,20,31,2580,2404,normal
16,1610,12,100,670,2960,905,74248,50427132,57887,346452,141367,3,5,660,484,normal
31,2724,30,87,973,2960,557,59960,219490474,25713,577837,120362,3,4,1260,1204,normal
22,3504,16,159,474,1500,612,248494,21137352,621206,1863051,1075468,6,6,900,644,normal
19,3001,17,157,1867,337,98,29350,120895586,10386,74264,23031,2,2,780,684,normal
21,2256,13,107,557,521,131,12956,180890714,49400,138156,52441,11,7,860,524,normal
10,2526,7,252,1542,680,236,25119,2139047,88433,119802,44362,3,3,420,284,normal
8,645,5,80,263,196,69,38256,5201540,148703,207037,82496,3,1,340,204,normal
11,1584,8,144,605,1500,572,18162,5132309,81945,163328,115092,3,5,460,324,normal
5,666,4,133,486,204,81,64208,132168,132168,132168,0,1,1,220,164,normal
29,2778,19,95,406,2960,691,43062,267708440,85421,249397,90418,16,10,1180,764,normal
7,1393,6,199,565,310,114,32372,128596,128596,128596,0,3,2,300,244,normal
10,1756,8,175,808,496,160,261571,12055802,306245,612387,277993,3,3,420,324,normal
10,765,6,76,228,2960,1183,47834,5610409,208588,325132,164817,3,3,420,244,normal
23,1475,23,64,575,5880,1649,74293,5303136,458030,915699,647241,1,11,940,924,normal
18,3749,16,208,2960,588,136,17376,115189115,5697,53910,15277,1,1,740,644,normal
31,2970,35,95,726,7340,1377,26238,180976970,70149,233430,92833,11,20,1260,1404,normal
17,1598,14,94,628,2960,784,15938,60243943,29889,167825,62554,3,4,700,564,normal
25,4051,17,162,1040,412,95,48654,182215755,88570,268750,100801,13,9,1020,684,normal
9,820,9,91,480,559,172,353184,40835606,158488,719936,315379,1,1,380,364,normal
41,5611,31,136,557,1061,188,107762,303961925,180244,655925,209801,24,16,1660,1244,normal
20,1946,17,97,567,317,74,22132,115823566,13984,161344,44535,4,2,820,684,normal
18,1876,16,104,817,2960,789,31339,65216726,23243,184303,65077,3,4,740,644,normal
23,2129,20,92,557,2960,667,49842,115674644,37333,386278,108048,4,3,940,804,normal
10,2860,5,286,1500,303,117,85322,7321414,436033,998431,511069,1,1,480,204,normal
28,21920,26,782,2960,2960,630,233898,76253922,273243,1242167,488321,6,7,1140,1044,normal
23,2553,21,111,631,2960,657,134766,182198269,624175,1907185,717224,11,9,940,844,normal
8,1998,7,249,892,647,269,124277,10388741,195622,387482,271330,2,2,340,284,normal
22,2767,14,125,651,541,132,14421,181089516,53889,147096,54762,12,7,900,564,normal
11,4983,9,453,2960,1500,679,367259,11165238,582744,995371,583541,3,4,460,364,normal
10,1887,9,188,941,1500,714,14594,15111802,49562,148488,85671,3,4,420,364,normal
21,3249,20,154,866,699,218,83793,116060233,74166,800994,222853,3,3,860,804,normal
10,799,7,79,262,2960,1071,10400,5368179,56756,96907,56781,3,3,420,284,normal
17,3977,14,233,2935,1500,489,19644,61158759,163632,1143329,432005,3,4,720,564,normal
19,1907,16,100,816,2960,780,183205,60900827,117858,596087,227265,3,5,780,644,normal
18,9340,13,518,2960,2960,894,67422,13367182,454710,999436,503962,3,5,780,524,normal
23,1994,15,86,267,2960,758,67560,180599233,113293,425578,175531,12,8,940,604,normal
18,1718,11,95,557,192,48,11677,180920936,44177,144117,56023,9,6,740,444,normal
23,2515,21,109,625,2960,657,136075,182374836,587428,1795112,675115,11,9,940,844,normal
20,4197,17,209,1597,2960,787,342379,62097903,292671,1124138,502616,4,5,820,684,normal
23,1737,20,75,459,2960,660,12914,115942492,9298,101650,28110,4,4,940,804,normal
18,2614,16,145,1592,2960,735,139627,61167006,153721,585467,263474,3,4,740,644,normal
19,1758,12,92,557,192,47,38408,180205052,67606,245372,100068,9,6,780,484,normal
20,1557,13,77,241,2960,814,15480,180565020,62509,171185,63492,9,6,820,524,normal
57,16328,47,286,1831,350,78,196235,294567149,409542,1479530,554955,36,26,2300,1884,normal
8,939,5,117,557,196,69,42844,5653198,73689,130217,79941,3,1,340,204,normal
49,12042,50,245,1836,5880,1078,58433,355248580,136914,333037,114626,26,28,1980,2004,normal
9,1787,7,198,804,1500,623,37136,245671,245671,245671,0,3,3,380,284,normal
10,797,6,79,260,2960,1183,46953,5269556,206568,321065,161922,3,3,420,244,normal
94,15142,107,161,1371,5880,843,96250,208103949,236855,1100734,326553,38,72,3780,4284,normal
19,1531,16,80,455,2960,776,66960,60753566,94139,372628,162381,3,5,780,644,normal
12,1683,11,140,878,2960,949,104865,10406057,224938,322116,137429,3,4,500,444,normal
11,1477,7,134,477,2960,1063,46044,224493,224493,224493,0,4,3,460,284,normal
9,3168,8,352,2808,779,261,157145,31475872,360309,1105601,521361,1,1,400,324,normal
10,1245,6,124,456,642,304,18849,13090629,375593,998129,542866,2,2,460,244,normal
36,4248,29,118,1661,14640,3414,40115,190081195,200415,646952,224335,13,15,1460,1164,normal
19,1595,15,83,535,2960,800,329450,61762540,241440,1253258,474538,3,5,780,604,normal
23,1889,19,82,645,2960,713,17707,115270062,8925,90237,24910,4,4,940,764,normal
5,737,3,147,557,2960,1684,19690,198135,198135,198135,0,1,0,220,124,normal
11,3108,10,282,1364,2960,1005,63727,10345886,192777,383502,269725,2,3,460,404,normal
12,6171,8,514,1500,445,146,43338,13250646,72301,287235,143292,2,2,540,324,normal
13,1357,11,104,543,2960,868,50061,30237395,55716,221490,110516,3,4,540,444,normal
26,2963,23,113,570,5880,1549,16583,115245825,16540,190920,52600,6,6,1060,924,normal
10,6826,9,682,2960,692,220,201292,15746464,254540,761744,439251,2,2,420,364,normal
17,2341,14,137,1327,2960,774,83945,65331321,41007,326551,115376,3,4,700,564,normal
10,796,6,79,259,2960,1155,12224,5117823,64480,112719,68220,3,3,420,244,normal
22,2463,16,111,823,2960,742,55250,180980004,83481,299253,121576,11,7,900,644,normal
19,1440,16,75,382,2960,785,133242,60961133,126020,513097,218938,3,5,780,644,normal
12,1631,10,135,858,1500,560,297919,10965561,482883,855544,527021,3,4,500,404,normal
6,699,5,116,479,642,268,14721,10052543,26437,50731,34356,1,1,260,204,normal
19,1516,17,79,240,2960,729,102617,181123094,466156,1187891,403462,9,7,780,684,normal
17,1060,16,62,400,763,180,47156,115804369,31223,272895,81056,1,1,700,644,normal
20,5048,12,252,1358,1500,624,259978,34037423,787531,1363636,705602,8,6,860,484,normal
8,6962,7,870,2960,947,342,21336,10078132,40724,73376,46176,1,1,340,284,normal
17,2279,16,134,475,413,149,75743,65632910,80295,641004,226560,5,5,700,644,normal
18,1634,17,90,567,2960,768,51300,65428705,54427,430285,151873,3,4,740,684,normal
11,803,7,73,226,2960,1098,13887,5787773,63683,110520,66236,3,2,460,284,normal
20,2189,17,109,553,2960,764,17289,65163934,25641,203465,71851,4,5,820,684,normal
11,2334,11,212,1914,227,56,237892,60866686,112399,506630,202474,1,1,460,444,normal
14,1001,13,71,461,1500,406,14238,87477620,5120,49269,15512,1,1,580,524,normal
61,3967,64,65,557,14640,3362,68377,116077795,65997,839411,232427,5,42,2460,2564,normal
24,3418,15,142,1654,2960,758,19936,183545268,212239,999619,389767,11,7,1020,604,normal
12,1174,8,97,557,2960,1033,15839,5415184,74250,132212,81970,3,5,500,324,normal
24,1693,20,70,404,2960,718,13224,115209959,9022,94310,26032,4,3,980,804,normal
10,797,6,79,260,2960,1145,15054,5503519,73884,123611,70324,3,3,420,244,normal
11,2512,11,228,1549,4420,1302,76074,5521213,278246,555968,392758,3,5,460,444,normal
8,993,4,124,633,516,237,22408,12063828,11039,54838,24484,1,1,400,164,normal
25,2474,20,98,557,5880,1583,28162,116446434,13821,153821,40888,5,3,1020,804,normal
17,1836,14,108,442,10260,2818,18195,9060318,131224,262102,185089,4,8,700,564,normal
5,805,4,161,625,635,296,38094,5078075,38973,77509,54497,1,1,220,164,normal
110,7215,133,65,557,29240,5195,30592,116446803,53903,682301,188863,8,96,4420,5324,normal
26,4398,21,169,2080,4420,1107,35930,181419761,117841,475636,200568,16,10,1060,844,normal
17,3850,12,226,1456,5880,1766,206411,30595428,381239,761871,538294,7,6,700,484,normal
15,1611,7,107,557,1500,595,14830,36707797,18806,112629,40127,2,3,720,284,normal
17,7718,18,454,2352,2960,856,34164,10408028,223469,446592,315543,5,6,700,724,normal
11,1726,9,156,986,1500,602,19302,2142961,76430,152418,107462,3,4,460,364,normal
8,687,5,85,269,194,68,94746,5676551,138483,248918,156178,3,1,340,204,normal
23,2247,16,97,557,558,128,7073,249032947,35659,103383,32599,12,8,940,644,normal
10,3033,10,303,2653,200,50,97846,60297077,42341,295024,111422,1,1,420,404,normal
13,1842,10,141,474,1500,639,127646,14048761,167339,501314,289230,3,3,540,404,normal
13,1292,11,99,404,2960,882,19641,25568906,34761,138244,68988,3,4,540,444,normal
11,1119,5,101,557,192,67,9908,12340381,283680,999083,478885,3,1,520,204,normal
21,2533,18,120,1114,1205,274,449395,117107047,89025,1136858,314869,4,2,860,724,normal
9,2498,8,277,1554,680,222,13994,2088083,64558,128750,90781,3,3,380,324,normal
14,1424,8,101,272,2960,997,21828,59046131,109381,159094,70304,7,4,580,324,normal
9,1976,9,219,1636,294,84,102011,46188532,31561,188342,76806,1,1,380,364,normal
22,1859,19,84,644,2960,711,175658,116312747,39738,498136,137802,4,3,900,764,normal
18,1925,14,106,583,2960,856,13438,83809032,68430,173150,91211,7,8,740,564,normal
21,1728,18,82,474,1500,470,107992,116194597,25294,302840,83645,2,2,860,724,normal
33,2804,32,84,973,2960,540,67630,231987999,26115,645735,129087,3,4,1340,1284,normal
22,2300,14,104,655,2960,801,45616,181089970,75081,254871,101750,11,7,900,564,normal
18,1718,12,95,557,192,47,7823,181038175,37069,106900,39304,9,6,740,484,normal
22,3429,16,155,1089,548,127,164669,181489890,234842,1065663,464709,12,8,900,644,normal
26,7103,23,273,2829,1500,540,31279,115811798,30919,371305,102546,5,4,1060,924,normal
8,939,5,117,557,196,69,42990,5652630,73342,130135,80317,3,1,340,204,normal
23,1739,19,75,460,2960,679,85768,116198429,22767,276316,76319,4,4,940,764,normal
11,1436,8,130,557,7597,2601,54752,399910,399910,399910,0,4,3,460,324,normal
8,939,5,117,557,196,67,39577,5694104,67836,119165,72589,3,2,340,204,normal
18,1718,12,95,557,192,47,7417,180865507,36212,110960,41850,9,6,740,484,normal
11,878,10,79,458,385,108,51356,60358115,37589,193249,73283,1,1,460,404,normal
6,1659,4,276,1439,400,179,45927,147893,147893,147893,0,1,1,260,164,normal
20,1545,13,77,229,2960,841,30369,180609862,60018,192897,75813,9,6,820,524,normal
17,1450,15,85,473,2960,751,84900,65672699,80214,640172,226257,3,4,700,604,normal
