@relation '<netmate-2017-06-07-17:00:43-1>-weka.filters.unsupervised.attribute.Remove-R1-5-weka.filters.supervised.instance.Resample-B0.0-S1-Z60.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R4-5,8-10,13-19,22,27,29-33,36-37-weka.filters.unsupervised.attribute.Remove-R13-14'

@attribute total_fpackets numeric
@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute std_biat numeric
@attribute duration numeric
@attribute mean_active numeric
@attribute max_active numeric
@attribute std_active numeric
@attribute fpsh_cnt numeric
@attribute bpsh_cnt numeric
@attribute total_fhlen numeric
@attribute total_bhlen numeric
@attribute class {vpn,normal}

@data
21,2304,14,109,557,969,243,67380,180902609,86517,322802,133124,11,7,860,564,normal
12,1340,8,111,557,192,57,10176,2885340,71745,120888,69497,6,3,500,324,normal
12,2136,10,178,1104,1020,340,103916,47368895,224483,1345852,549356,2,2,520,404,normal
6,761,6,126,541,542,204,34524,15732519,63174,188996,108964,1,1,260,244,normal
13,1312,9,100,497,2960,977,79862,2906867,172085,316643,204435,3,6,540,364,normal
18,2753,15,152,1734,2960,796,78908,60488814,59017,264957,106099,3,4,740,604,normal
7,766,5,109,506,447,181,856,15598499,23430,46966,23313,1,1,300,204,normal
10,770,7,77,233,2960,1090,14269,5500320,87400,147128,84467,3,3,420,284,normal
50,20496,34,409,1753,2960,573,164712,374123760,198131,1841345,545094,27,20,2020,1364,normal
59,4923,51,83,704,17560,3706,43857,1360160,1360160,1360160,0,18,25,2380,2044,normal
10,1094,6,109,557,2960,1188,49379,5713377,217305,338397,171249,3,2,420,244,normal
16,2534,15,158,1914,8800,2962,15432,138918,138918,138918,0,1,9,660,604,normal
9,1030,6,114,557,187,58,105001,5050879,137599,258270,170654,4,2,380,244,normal
12,1340,8,111,557,192,57,7970,3513988,76286,111401,49660,6,3,500,324,normal
9,2618,8,290,1635,1500,601,13011,119892,119892,119892,0,3,3,380,324,normal
10,1094,6,109,557,1500,680,13132,5081190,71541,117730,65321,3,2,420,244,normal
17,1555,15,91,895,534,127,6866,115947951,4709,42749,12264,1,1,700,604,normal
38,6770,35,178,1957,2960,968,61438,206389073,30511,231269,67308,4,6,1540,1404,normal
7,3249,7,464,2960,596,209,430818,11046349,524182,976019,638993,1,1,300,284,normal
23,1737,19,75,459,2960,676,13820,115539156,9049,99180,27462,4,4,940,764,normal
21,1893,15,90,347,2960,778,69155,181084873,266516,703683,244383,10,8,860,604,normal
40,4723,25,118,557,465,125,87539,352807020,99313,334494,109733,25,13,1680,1004,normal
18,1718,11,95,557,192,48,8307,180234161,38366,109642,40418,9,6,740,444,normal
12,1340,8,111,557,192,57,372487,1080126,1080126,1080126,0,6,3,500,324,normal
5,660,4,132,480,899,428,9875,45121,45121,45121,0,1,1,220,164,normal
18,1424,15,79,388,2960,798,275125,61432977,197838,917325,361014,3,5,740,604,normal
58,20289,63,349,1656,5880,1244,106369,50110656,310339,2205339,666880,17,38,2340,2524,normal
12,1402,9,116,557,1500,578,53171,8448733,494175,998330,499026,3,4,540,364,normal
11,2340,9,212,678,436,170,358336,1598338,1598338,1598338,0,4,4,460,364,normal
14,1571,11,112,721,1500,552,15287,30183544,41092,135551,64265,3,4,580,444,normal
26,4327,21,166,1156,2960,713,269247,117136589,93818,1197974,331792,6,4,1060,844,normal
19,5150,16,271,2960,2960,725,276814,61522606,207633,965288,380196,3,4,780,644,normal
9,2488,8,276,1544,680,222,21206,2135942,87522,147000,84113,3,3,380,324,normal
18,1718,12,95,557,192,47,5990,180785326,36691,105364,38778,9,6,740,484,normal
7,4803,6,686,2960,975,381,19389,1191997,54444,84508,42516,1,1,300,244,normal
26,3554,19,136,1274,2960,765,58181,182303529,212149,537625,171341,12,10,1060,764,normal
11,877,10,79,457,367,103,334975,60907878,116159,623063,234359,1,1,460,404,normal
15,2390,13,159,1538,1279,341,18537,60150449,26879,159512,59387,3,3,620,524,normal
16,1809,14,113,461,413,136,90951,65549457,69970,557993,197191,4,4,660,564,normal
7,1467,5,209,630,4420,1920,94774,233278,233278,233278,0,2,1,300,204,normal
22,2463,14,111,823,2960,785,62682,180303334,90038,331805,136132,11,7,900,564,normal
10,1094,6,109,557,2960,1143,9365,5134722,57224,95268,53801,3,3,420,244,normal
26,2235,23,85,447,2960,678,102578,116460974,43100,541435,149798,5,4,1060,924,normal
8,643,5,80,261,185,62,19516,5076651,72719,117810,63767,3,2,340,204,normal
8,939,5,117,557,192,65,99728,5267473,119663,222730,145758,3,2,340,204,normal
8,939,5,117,557,196,69,7807,5994971,41168,65140,33900,3,1,340,204,normal
19,1827,17,96,760,2960,771,51382,60706297,89839,373444,156903,3,4,780,684,normal
15,1829,13,121,637,2960,811,110998,40886706,167724,627977,272848,4,3,620,524,normal
13,6224,15,478,1949,2960,877,51352,10371174,205624,409526,288360,3,6,540,604,normal
20,2467,14,123,479,2960,786,13861,121946634,55145,112194,52423,9,8,820,564,normal
8,701,5,87,273,205,73,101967,5269932,138875,252922,161286,3,1,340,204,normal
9,2297,8,255,1039,2960,1069,49787,10310753,173280,346234,244593,2,2,380,324,normal
37,14014,33,378,2829,2960,566,77650,190147026,65220,380654,103514,10,10,1500,1324,normal
8,1194,6,149,470,548,222,263752,4747016,474164,853250,536107,2,2,340,244,normal
12,1340,8,111,557,192,57,6984,3673177,71661,115990,62690,6,3,500,324,normal
19,1548,17,81,272,2960,729,116848,181636510,463410,1179292,400190,9,7,780,684,normal
21,2356,18,112,742,13180,3574,194861,13940766,382271,1146334,661697,3,8,860,724,normal
18,1174,16,65,474,1500,367,16322,115168576,6297,56094,16326,1,1,740,644,normal
9,732,8,81,392,382,120,8319,46022477,3994,22766,9196,1,1,380,324,normal
19,1532,18,80,435,11720,3390,255881,3454884,879237,1708208,1172341,3,11,780,724,normal
8,939,5,117,557,187,63,91193,5592803,112380,207964,135175,3,2,340,204,normal
21,2177,17,103,479,836,312,208227,116548120,62888,796837,220572,3,3,860,684,normal
21,1395,21,66,575,4420,1653,218229,1285291,1285291,1285291,0,1,14,860,844,normal
21,2293,13,109,557,572,145,15414,180817161,59907,154567,55842,11,7,860,524,normal
12,1700,9,141,621,1500,574,9574,15803214,52991,135338,72244,4,3,500,364,normal
25,2754,24,110,986,10260,3474,55168,60467712,66973,465982,175946,4,11,1020,964,normal
23,1833,20,79,519,2960,667,50230,116387969,37155,387481,108333,4,3,940,804,normal
20,1946,17,97,567,317,74,18682,115543401,13809,156212,43052,4,2,820,684,normal
15,2477,12,165,1625,1370,381,24991,60194479,26743,159342,59314,3,3,620,484,normal
11,935,11,85,515,921,265,408714,61015731,132027,836542,312326,1,1,460,444,normal
8,939,5,117,557,196,69,76496,5433493,105409,194130,125470,3,1,340,204,normal
19,2172,16,114,1108,2960,782,134702,61052112,139769,502179,238424,3,5,780,644,normal
23,1801,19,78,519,2960,683,45274,116223819,37781,390844,109125,4,3,940,764,normal
30,4607,23,153,632,700,210,189689,158347717,63232,707598,182038,7,7,1220,924,normal
12,2220,12,185,1192,4420,1291,75425,10431340,237667,242795,7252,3,4,500,484,normal
18,1555,15,86,504,2960,750,253540,60998380,128478,762322,283943,3,4,740,604,normal
19,5175,16,272,2960,2960,725,118204,60919896,122060,466875,209087,3,4,780,644,normal
10,3016,6,301,1500,660,252,109705,22120579,250188,998318,432205,1,1,480,244,normal
8,1197,7,149,479,468,207,173626,13764492,206660,619497,357526,2,2,340,284,normal
49,27756,42,566,2960,2960,509,146072,227194145,85856,1174602,238978,13,13,1980,1684,normal
13,929,11,71,429,4420,1492,200224,30863102,208095,639285,301429,1,3,540,444,normal
5,786,4,157,606,661,309,17445,5054508,26213,52127,36647,1,1,220,164,normal
5,737,3,147,557,1500,841,13237,49170,49170,49170,0,1,0,220,124,normal
21,3812,16,181,1500,566,131,32332,123669421,114889,999995,284495,1,1,920,644,normal
17,1966,12,115,671,2960,827,41235,76777098,113576,304901,165903,7,7,700,484,normal
11,878,10,79,458,367,103,191285,60647292,80424,370702,146547,1,1,460,404,normal
11,1388,10,126,616,382,127,81137,46306341,51497,307973,125646,2,2,460,404,normal
17,1067,15,62,407,292,65,11584,116052869,6302,63526,17755,1,1,700,604,normal
5,1485,4,297,1305,400,179,309902,568637,568637,568637,0,1,1,220,164,normal
12,1466,10,122,589,1500,551,42281,8452890,495820,998819,499245,3,4,540,404,normal
19,1531,16,80,455,2960,776,129778,60964160,125383,503432,217059,3,5,780,644,normal
16,2530,13,158,1638,1379,369,356451,61126986,155385,922795,343880,3,3,660,524,normal
23,3148,16,136,742,475,109,47497,180979439,108893,428190,179270,13,8,940,644,normal
20,1803,17,90,557,950,221,37800,116061043,19596,233694,64498,4,2,820,684,normal
7,4101,7,585,2960,947,342,25894,10102040,51236,98030,66176,1,1,300,284,normal
28,2763,19,98,424,2960,700,61479,180847435,145971,612808,261451,15,9,1140,764,normal
21,6881,19,327,2960,972,278,13969,123771771,9012,64362,19631,2,2,860,764,normal
25,3525,17,141,932,548,129,226077,181331365,290101,1333515,583515,13,9,1020,684,normal
18,1877,16,104,818,2960,791,66631,65297031,37397,297385,105050,3,4,740,644,normal
10,3784,9,378,2960,4420,1931,18363,10072362,36908,73462,51695,1,1,420,364,normal
18,1718,11,95,557,186,45,57963,180853911,215211,569913,198286,9,7,740,444,normal
14,2149,12,153,1284,2960,894,45078,15702189,154112,371575,193666,3,4,580,484,normal
8,2684,5,335,1500,349,137,84044,3238258,616562,996848,537804,1,1,380,204,normal
12,1340,8,111,557,192,57,8302,3564770,75889,123253,66982,6,3,500,324,normal
5,660,4,132,480,900,429,8998,44490,44490,44490,0,1,1,220,164,normal
23,2633,20,114,589,2960,654,39306,116244582,49446,543878,150903,5,4,940,804,normal
13,1491,11,114,599,1500,677,308517,1086153,1086153,1086153,0,3,6,540,444,normal
23,2269,15,98,446,2960,758,55089,180880819,80251,295496,121471,12,7,940,604,normal
21,1866,17,88,557,703,162,13763,115957426,13504,156397,43166,4,2,860,684,normal
11,3179,9,289,2165,2960,980,74257,323509,323509,323509,0,7,3,460,364,normal
25,4981,21,199,1181,1206,412,358253,117486187,159718,2057251,570155,7,4,1020,844,normal
13,4747,12,365,2960,545,157,55587,61588318,47146,189054,86915,2,2,540,484,normal
13,1562,10,120,575,819,295,270661,43777375,293053,998935,421592,2,2,580,404,normal
10,1013,7,101,382,1500,642,29466,5315721,106435,187557,114723,3,2,420,284,normal
18,1718,11,95,557,186,42,28076,180622572,50171,149926,56639,9,7,740,444,normal
11,1119,5,101,557,196,69,61082,12807639,36023,162638,71183,3,1,520,204,normal
14,1169,9,83,231,2960,993,9229,2662607,64745,112052,66901,6,5,580,364,normal
11,953,7,86,266,2960,1089,9094,5129912,71530,120697,69531,3,4,460,284,normal
7,777,5,111,497,548,226,26575,4886393,640405,1187514,773728,1,1,320,204,normal
10,1186,8,118,492,2960,1005,35877,243620,243620,243620,0,3,3,420,324,normal
9,2498,7,277,1554,680,236,18215,2082819,60592,120857,85226,3,3,380,284,normal
12,1340,8,111,557,192,57,6641,2559898,67222,114757,67224,6,3,500,324,normal
8,2695,5,336,1500,349,137,39085,3151666,573834,997568,599250,1,1,380,204,normal
19,2291,16,120,857,921,291,5110,117269836,7872,54762,16334,2,2,780,644,normal
25,2549,21,101,970,5880,1809,23756,115158840,12798,146273,40382,4,5,1020,844,normal
11,3399,9,309,2618,1500,608,15252,2096352,54578,108919,76849,3,4,460,364,normal
10,1094,6,109,557,1500,680,12595,5077598,69114,114771,64568,3,2,420,244,normal
16,3135,18,195,1872,10260,3410,10721,172201,172201,172201,0,3,10,660,724,normal
20,2833,14,141,611,828,206,53532,180724705,84726,318798,131946,12,7,820,564,normal
9,866,4,96,446,675,316,16938,20082628,209431,998394,441535,1,1,460,164,normal
14,1208,10,86,270,2960,912,35160,3552234,136251,231875,135232,6,4,580,404,normal
18,1718,11,95,557,192,48,8782,180377133,37080,107438,39489,9,6,740,444,normal
9,1621,7,180,677,436,148,400383,1133867,1133867,1133867,0,3,3,380,284,normal
8,939,5,117,557,196,69,4117,5078569,37938,59187,30050,3,1,340,204,normal
5,763,5,152,583,403,161,6730,61216,61216,61216,0,1,1,220,204,normal
24,3555,15,148,932,548,131,74205,182632470,83871,340962,126867,14,8,980,604,normal
23,2510,19,109,900,2960,692,41405,116126645,37752,396076,110679,4,3,940,764,normal
24,2436,20,101,557,1500,469,25566,116446888,13052,146468,38903,5,4,980,804,normal
60,3725,63,62,530,10260,2033,59727,115594462,45404,571169,158040,5,43,2420,2524,normal
41,3405,33,83,557,13180,4225,29141,181376466,86371,356037,150762,14,19,1660,1324,normal
20,1872,17,93,557,378,87,34706,115853573,14933,173214,47806,4,2,820,684,normal
116,23885,108,205,1370,8800,1049,159998,206734647,626240,4429867,1375634,56,62,4660,4324,normal
9,845,5,93,465,239,88,1175,18883171,278847,998034,480515,1,1,420,204,normal
12,1368,10,114,474,1500,596,57444,40115755,41728,207965,92929,2,3,500,404,normal
28,4603,26,164,2904,11720,3004,27501,115885757,20031,239877,66205,4,6,1140,1044,normal
17,1045,15,61,385,949,234,39817,115566644,24293,227873,65593,1,1,700,604,normal
8,1362,6,170,575,1500,701,120000,2985747,140654,281018,198503,2,3,340,244,normal
8,758,5,94,438,282,107,1117,16540763,370583,1074419,609819,1,1,360,204,normal
16,1404,14,87,472,2960,808,192122,32167172,534472,1212469,626683,3,5,660,564,normal
20,2030,12,101,557,530,138,15795,181150852,49074,122140,40958,10,7,820,484,normal
17,2034,14,119,781,1500,487,13938,74816777,15578,137951,45890,4,3,700,564,normal
7,1307,5,186,593,833,425,126622,1282527,140850,277705,193541,2,2,300,204,normal
8,939,5,117,557,187,63,7020,5286380,40357,64384,33979,3,2,340,204,normal
5,660,4,132,480,900,429,42673,138859,138859,138859,0,1,1,220,164,normal
12,4045,12,337,2960,301,75,255914,61011232,132313,609014,240920,1,1,500,484,normal
5,680,4,136,500,669,313,15410,5049482,22398,44209,30844,1,1,220,164,normal
11,2738,9,248,1999,2960,957,58058,315053,315053,315053,0,3,4,460,364,normal
7,599,6,85,339,583,221,19980,22965150,13345,51571,25485,1,1,300,244,normal
16,1619,14,101,479,11720,3584,19023,243874,243874,243874,0,5,8,660,564,normal
17,1168,15,68,508,713,173,12202,116063633,5270,49994,14163,1,1,700,604,normal
15,2397,12,159,1545,1286,357,24968,60194334,26722,158681,59068,3,3,620,484,normal
8,939,5,117,557,196,69,12096,5373995,41832,57856,22660,3,1,340,204,normal
28,15717,25,561,2960,2960,888,91683,22374913,240219,482171,192277,7,8,1140,1004,normal
10,2302,8,230,681,436,176,366791,1232798,1232798,1232798,0,4,4,420,324,normal
23,2507,20,109,897,2960,676,49685,115651748,44081,477041,132678,4,3,940,804,normal
61,4770,58,78,557,13180,1913,43929,277910956,173245,804664,289947,18,33,2460,2324,normal
24,2550,20,106,900,2960,675,44507,116125640,40411,429122,119571,4,4,980,804,normal
10,770,7,77,233,2960,1090,14407,5380188,77567,127011,69923,3,3,420,284,normal
6,568,7,94,273,207,62,73534,5285656,180484,360570,254679,2,2,260,284,normal
20,1328,15,66,488,656,158,3334,122766109,5095,52436,14040,1,1,880,604,normal
18,2727,16,151,1675,2960,726,35020,60343512,38963,141506,66325,3,4,740,644,normal
12,3844,12,320,2960,518,137,325131,61115873,148613,765744,290606,1,1,500,484,normal
12,881,5,73,259,185,62,88473,20254865,252951,999438,429010,3,2,580,204,normal
46,8353,36,181,1276,4420,964,70597,68471643,384074,1131098,646973,21,20,1860,1444,normal
132,9026,130,68,824,29240,6403,43007,185329435,481213,2108565,799464,25,79,5300,5204,normal
5,666,5,133,486,204,72,27129,112024,112024,112024,0,1,1,220,204,normal
38,3120,30,82,557,2960,1045,106602,180953359,140381,643277,281220,11,21,1540,1204,normal
13,1400,8,107,557,186,52,143949,1479525,1479525,1479525,0,6,3,560,324,normal
14,10557,11,754,2960,507,235,333737,6350772,674949,1349491,953946,4,4,580,444,normal
19,3054,16,160,815,7340,2513,195041,11240516,621569,680224,82949,3,9,780,644,normal
21,2187,13,104,557,2960,823,27166,180856756,70772,208560,78699,10,7,860,524,normal
11,5289,11,480,2495,2960,1163,61734,10311034,177628,354959,250783,2,2,460,444,normal
17,1046,15,61,386,156,29,4123,115690196,4833,35225,11335,1,1,700,604,normal
14,1849,11,132,519,2960,927,44950,7049885,154800,372754,194135,4,5,580,444,normal
28,14218,21,507,2605,2960,697,225776,180781164,273357,1127023,482365,15,9,1140,844,normal
32,3565,29,111,897,2960,572,43351,194601631,33979,510611,113238,5,4,1300,1164,normal
9,1298,7,144,678,1103,394,93665,5385013,212580,424856,300203,3,3,380,284,normal
15,4149,11,276,2960,2960,868,72645,39107133,106256,530187,236984,4,3,620,444,normal
16,3936,14,246,1545,1286,447,44502,60319206,47170,300524,112191,4,4,660,564,normal
34,2429,26,71,308,4420,1304,107615,180918803,181050,764777,326863,11,13,1380,1044,normal
10,815,6,81,278,2960,1167,11641,5940815,63681,103975,56984,3,3,420,244,normal
140,30097,149,214,1834,11720,1329,141736,425518656,685564,2907983,952471,65,87,5620,5964,normal
30,10738,27,357,2960,11720,3346,32122,60366251,52529,363448,137106,4,12,1220,1084,normal
18,1718,11,95,557,192,48,7936,180843309,35351,107553,40379,9,6,740,444,normal
24,2666,21,111,622,2960,738,122557,61587164,215650,1048654,405330,5,8,980,844,normal
11,1014,9,92,382,2960,976,70118,3562554,917921,1677153,1073716,2,3,480,364,normal
24,1705,21,71,413,5880,1397,21867,115520400,13958,158066,43580,4,3,980,844,normal
9,4278,9,475,2029,2960,1022,78361,10377206,207292,414250,292682,2,2,380,364,normal
10,745,10,74,365,8800,3141,15564,5087300,43085,85642,60183,1,3,420,404,normal
18,4386,14,243,1251,2960,871,14644,18395055,43550,120972,53039,5,6,740,564,normal
16,2966,14,185,2068,402,100,73455,60711060,94135,402550,165894,3,3,660,564,normal
8,2518,8,314,2218,4420,1731,153153,15429242,144380,432769,249752,1,1,340,324,normal
18,1718,11,95,557,192,48,10942,180414130,46158,151609,59135,9,6,740,444,normal
22,2417,14,109,780,2960,783,14913,180152699,55965,165542,63649,11,7,900,564,normal
18,1700,18,94,1000,4420,1612,26886,46124587,25507,151984,61960,1,8,740,724,normal
14,1441,11,102,557,2960,897,31385,66936160,143092,214757,98650,6,3,580,444,normal
13,1100,8,84,262,186,44,15058,117217319,75232,166537,79072,6,6,540,324,normal
7,734,6,104,474,1500,589,15910,18355866,17561,52077,29891,1,1,300,244,normal
41,4229,28,103,413,5880,1235,69946,314744215,117446,722054,244903,19,15,1660,1124,normal
18,2169,16,120,636,2960,745,185887,60867338,119453,606912,231183,4,5,740,644,normal
19,1501,12,79,225,2960,871,7816,180118600,39671,111851,41320,9,6,780,484,normal
6,657,4,109,417,446,202,22717,1065302,1065302,1065302,0,1,1,280,164,normal
29,4318,23,148,1194,4420,1343,110236,181364150,203845,903707,391558,13,12,1180,924,normal
11,935,10,85,515,806,242,295568,60793112,99909,566462,211518,1,1,460,404,normal
10,772,6,77,235,2960,1162,11357,5649069,58469,100174,58979,3,3,420,244,normal
33,3874,24,117,557,1205,237,192483,182276553,371326,1493564,627350,15,16,1340,964,normal
16,1779,14,111,446,413,136,90846,65549797,69157,551785,195011,4,4,660,564,normal
15,4373,13,291,2960,2960,1084,42728,15821464,155224,375070,195663,3,4,620,524,normal
10,1825,7,182,802,1500,623,64051,402601,402601,402601,0,3,3,420,284,normal
10,804,6,80,267,2960,1144,8802,5153159,55128,93590,54393,3,3,420,244,normal
11,877,11,79,457,367,98,110770,60515616,63113,249990,108822,1,1,460,444,normal
23,1991,14,86,269,2960,808,71776,181062771,108578,414346,171717,12,7,940,564,normal
12,2180,10,181,1372,2960,957,16617,10138058,73338,146322,103214,3,4,500,404,normal
12,4040,12,336,2960,301,75,254939,60950773,126009,601085,234003,1,1,500,484,normal
23,3634,20,158,2109,1500,498,28274,116000894,20769,242244,66930,4,4,940,804,normal
13,1609,11,123,763,2960,869,17825,30116530,30821,122420,61066,3,4,540,444,normal
9,927,8,103,587,294,89,75966,46118149,20015,118419,48207,1,1,380,324,normal
